author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
627673891,ElectronicMagUK,2021-11-07 22:40:58+00:00,en,196,6,6,40,Twitter for iPhone,"We are sorry to hear the very sad news that Andrew Barker from 808 State has died. A core member of 808 State since 1989 and a leading light of the UK dance scene for more than three decades, his passing is a huge loss to the electronic music community. RIP Andrew. https://t.co/KLXgwvREFl", 
27282929,fafanatico,2021-11-07 22:39:28+00:00,en,0,0,0,0,Twitter for Android,RIP Andrew Barker https://t.co/NHOaTHkCwQ, 
70488339,heyesy3237,2021-11-07 22:30:23+00:00,en,0,0,0,0,Twitter for Android,Rip Andrew Barker @808State https://t.co/JSZ13k7tjA, 
115055468,ALLmagazine,2021-11-07 22:28:30+00:00,tr,0,0,0,0,Twitter Web App,"80’li yıllara damgasını vuran ünlü müzisyen Andrew Barker hayatını kaybetti
#AndrewBarken #808State 
https://t.co/nhfgwxhRK4",808State
1.37041E+18,magazinhayatiHD,2021-11-07 22:25:18+00:00,tr,0,0,0,0,WordPress.com,Bir döneme damga vuran ünlü müzisyen Andrew Barker hayatını kaybetti https://t.co/57DTqcWD29, 
1.2449E+18,GazzaEdsey,2021-11-07 22:24:41+00:00,und,0,0,0,0,Twitter for Android,https://t.co/NyM86G3D5e, 
70488339,heyesy3237,2021-11-07 22:23:22+00:00,en,1,0,1,0,Twitter for Android,"Rip Andrew Barker. 808 state bassist and keyboard player.
@WESLEY1309 @PeterVas6", 
8.31538E+17,BubblesOMoore,2021-11-07 22:22:42+00:00,en,0,0,0,0,Twitter Web App,808 State bassist and keyboard player Andrew Barker dies aged 53 https://t.co/rum6ajem8l via @DailyMailCeleb, 
68646530,medyatavacom,2021-11-07 22:17:05+00:00,tr,1,0,0,0,Twitter Web App,Bir döneme damga vuran ünlü müzisyen vefat etti https://t.co/yltrU1qAdo https://t.co/zykJs25mOP, 
4715987967,mercianengland,2021-11-07 22:08:31+00:00,en,0,0,0,0,Twitter for iPhone,@state808 So sad. One of the true pioneering bands that blew my mind as a teenager and opened my eyes to all possibilities of “electronic” music. Absolutely groundbreaking and the legacy will last forever. RIP Andrew Barker, 
17895820,Daily_Express,2021-11-07 22:04:00+00:00,en,2,0,2,1,TweetDeck,"Andrew Barker dead: 808 State musician and keyboard player dies aged 53
https://t.co/OeDcFqGfhK", 
902994200,PostPunkzine,2021-11-07 21:55:42+00:00,en,5,0,0,3,Twitter Web App,808 State’s Andrew Barker has Passed Away https://t.co/eO83rXztnQ, 
295965887,Intheskyatnight,2021-11-07 21:54:34+00:00,en,0,0,0,0,Twitter Web App,808 State bassist and keyboard player Andrew Barker dies aged 53 https://t.co/uot60g3YYa, 
20786656,michaelbartrum,2021-11-07 21:52:39+00:00,en,0,0,1,0,Twitter Web App,#808State bassist #AndrewBarker dies aged 53 https://t.co/EztXHiZ6SK via @MetroUK,AndrewBarker
342124892,fmdiscr,2021-11-07 21:52:11+00:00,en,0,0,0,0,Twitter for iPhone,"808 State bassist and keyboard player Andrew Barker dies at the age of 53 as electronic music group pays tribute
via https://t.co/xJz3oVK9fD https://t.co/BzGG79be3s", 
1.17825E+18,WiredDavis,2021-11-07 21:52:08+00:00,en,8,0,0,1,Twitter Web App,Such Sad Unexpected News today about 808 State's Andrew Barker https://t.co/r2QvA95qPW, 
73433586,dubstar78,2021-11-07 21:51:30+00:00,es,2,0,1,0,Twitter Web App,@99centimos y hoy falleció andrew barker de...808 state https://t.co/FDSgBbk6Nk, 
1.30625E+18,Ge_o__,2021-11-07 21:50:43+00:00,en,0,0,0,0,Twitter for Android,RIP Andrew Barker. Absolute pioneer. https://t.co/dC3YXiF3zm, 
4017791,ramdomthoughts,2021-11-07 21:45:01+00:00,en,0,0,0,0,Buffer,808 State’s Andrew Barker has died https://t.co/MZRzx7yLll, 
8.7724E+17,superhabermgzn,2021-11-07 21:35:10+00:00,tr,0,0,0,1,TweetDeck,"😢Acı haberi grup arkadaşları bu sözlerle duyurdu...

https://t.co/OmrZJC6dTp", 
21519979,mjgal,2021-11-07 21:18:14+00:00,en,0,0,0,0,Twitter Web App,808 State bassist and keyboard player Andrew Barker dies aged 53 https://t.co/wwVnUxKdzK via @DailyMailCeleb, 
1.18191E+18,niktaluap,2021-11-07 21:09:48+00:00,en,21,1,3,1,Twitter for iPhone,"Rest In Power Andrew Barker
Life changing evening/day !!
#massiveallnightfestival  @massonix808 @slam_djs https://t.co/oXpCiHGKte",massiveallnightfestival
3315070711,cathyflowerzx9,2021-11-07 21:02:49+00:00,en,0,0,0,0,Twitter for iPhone,@state808 Unforgettable memories and the absolute pleasure and privilege to have met Andrew Barker not long ago at Rough Trade East. Eternal love and appreciation. Shocking. Pleasurable Peace., 
3033106711,SnookerValerie,2021-11-07 21:00:16+00:00,en,0,0,0,0,Tweetbot for Mac,"In other news, RIP Andrew Barker. https://t.co/Z4X9bT18o3", 
9.08307E+17,letitrollcast,2021-11-07 20:56:08+00:00,und,0,0,0,0,Twitter Web App,https://t.co/CSTklqkS5B, 
2380379868,IndieOver40,2021-11-07 20:55:54+00:00,en,11,0,0,1,Twitter for iPhone,"What’s That Sample? 🔬 

808 State delve into some 80s soul on “90” album track “Ancodia” 

◼️Thelma Houston “You Used To Hold Me So Tight” (1984)

◼️Unique “What I Got Is What You Need” (1983)

(and with a bit of help from Texas Instruments Speak &amp; Spell)

RIP Andrew Barker https://t.co/lOrLoQwHO0", 
16719058,stevejbeck,2021-11-07 20:48:03+00:00,en,2,0,0,0,Twitter for iPhone,Such a shame. 808 State were a huge influence on my music tastes when I was around 13-14 years old. RIP Andrew Barker https://t.co/3EgCavxRlH, 
17873578,ipitacio,2021-11-07 20:47:01+00:00,en,0,0,0,0,Twitter for Android,"Morre Andrew Barker, do 808 State  https://t.co/IRzufrsuBe", 
2962381,stuartwitts,2021-11-07 20:44:50+00:00,en,2,0,1,0,TweetDeck,"RIP Andrew Barker...

808 State were the sound of my youth and at only 53, Andrew was not that much older than me. A sad day.

Reach for the lasers! 🙌

https://t.co/fvl2oIN8pI", 
51265394,colinphoenix,2021-11-07 20:38:58+00:00,en,43,0,3,2,Twitter for iPhone,"Andy 🖤

Tributes paid to 'pioneer' 808 State bassist Andrew Barker who has died aged 53  https://t.co/xtmogpgHRP", 
383365952,JanineHutch,2021-11-07 20:30:27+00:00,en,0,0,0,0,Twitter for Android,"Some of the best nights of my life dancing to these. 
RIP Andrew Barker https://t.co/KGDKBphIoI", 
36941760,jamiesont,2021-11-07 20:30:18+00:00,en,22,1,2,4,Twitter for iPhone,RIP Andrew Barker. London. The 90s. This anthem. Nights that seemed to go on forever...808 State https://t.co/K3BbkQmobB, 
1553023482,brokken_m,2021-11-07 20:26:11+00:00,en,0,0,0,0,Twitter Web App,"RIP Andrew Barker. 
https://t.co/d7FfoYN7mt", 
436214964,HRC_Nc30,2021-11-07 20:19:08+00:00,en,1,0,0,0,Twitter for Android,"R.I.P  Andrew Barker 🙏🏻
https://t.co/jgzSiFRaQw", 
3534222021,newsoneplace,2021-11-07 20:18:43+00:00,en,0,0,0,0,Newsoneplace To Twitter,"(Mail Online):808 #State bassist and keyboard player #Andrew Barker dies at the age of 53 : 808 State bassist and keyboard player Andrew Barker has died at the age of 53, with the news being announced on Sunday. .. #TrendsSpy https://t.co/X6t0UxxP7n https://t.co/7wBHNiLuZw",TrendsSpy
1.324E+18,RealEye93501711,2021-11-07 20:17:56+00:00,und,0,0,0,0,Twitter Web App,https://t.co/cGmFMXLmzW, 
307452292,philyoungzero,2021-11-07 20:15:46+00:00,en,17,0,0,0,Twitter for iPhone,"My then 2 year old son watched 808 State soundcheck in a tent with me one morning whilst he was potty training. We were escaping the rain at a festival. They didn’t mind and he was transfixed. Good people who enjoyed their music, with a sense of humour. RIP Andrew Barker. https://t.co/HCcaeCnA6q", 
2966525415,paulrider12,2021-11-07 20:12:29+00:00,en,0,0,0,0,Twitter Web App,@DJRustyEgan R.I.P. Andrew Barker., 
1417131,johnrivers,2021-11-07 20:08:13+00:00,en,3,0,0,1,Twitter Web App,"RIP Andrew Barker. Here's my #808State mix

https://t.co/XqBaeyY488",808State
9.96506E+17,_Eviebarker,2021-11-07 20:08:09+00:00,en,1485,2,69,63,Twitter for iPhone,"I can’t put into words how much I adore you, wish I could tell you one last time how proud I am to be your daughter. The most mischievous, coolest, kindest soul, Andrew Barker, my beautiful dad 9/3/68 - 6/11/21. A pioneer of dance music you’ll be missed by so many ‘big love’ ❤️ https://t.co/kOaKVHXHzJ", 
32113403,jondasilva,2021-11-07 20:08:07+00:00,en,283,2,4,29,Twitter Web App,"808 State's Rhapsody in Acid. Manchester's acid fam, we were so proud. Andrew Barker, you fucking star. 

https://t.co/5VuVJ6kgVm", 
1.37042E+18,220_project,2021-11-07 20:08:01+00:00,en,2,0,0,0,Twitter for iPhone,R.I.P. Andrew Barker @state808 #808state #inyerface                                       https://t.co/tYSfZOogLA,inyerface
1.27188E+18,patrick_sylv,2021-11-07 20:05:46+00:00,en,0,0,0,0,Twitter Web App,"SONG OF THE DAY: 
808 State - Pacific State (rest in peace, Andrew Barker) 
https://t.co/18ts3ztHhE", 
324983673,CitizenTame,2021-11-07 20:03:27+00:00,en,1,0,0,0,Twitter for iPhone,Really sad news. Andrew Barker RIP. https://t.co/j3R555MbJz, 
24514774,iampaulmcnally,2021-11-07 20:01:36+00:00,en,5,0,0,0,Twitter for iPhone,Ack. Gutted to hear Andrew Barker of @state808 has died. Spent so much of my raving days obsessed with their music. Met him a few times. Really nice bloke who also managed to be a pioneer and ambassador for #manchester. Time to play Pacific one more time.,manchester
29433049,dandylion74,2021-11-07 20:01:20+00:00,en,0,0,0,0,Twitter Web App,808 State - Pacific State (Original Extended Version) https://t.co/OpIwq43N7X via @YouTube 😪💔🙏RIP Andrew Barker still ❤️this choon till today, 
1.16482E+18,Darknessdestro7,2021-11-07 20:00:01+00:00,und,0,0,0,1,Twitter Web App,https://t.co/HLOCXd3Ch5, 
1.37612E+18,9jalover1,2021-11-07 19:59:16+00:00,en,1,0,0,0,WordPress.com,Andrew Barker Obituary – Death – Cause Of death https://t.co/MXVE16tRaL, 
36292672,mikeservito,2021-11-07 19:59:04+00:00,en,39,0,1,1,Twitter for iPhone,"significant musical impact. my music collection would be a lil less exciting  without the 808 State sound. godspeed, Andrew Barker. ❤️ https://t.co/NJI4K1xw09", 
114401398,JakeRudh,2021-11-07 19:58:18+00:00,en,77,2,0,7,Twitter for iPhone,"RIP to #808State bassist and keyboard player #AndrewBarker.

Barker was one half of the acid house pioneers, initially formed by Graham Massey, Martin Price and Gerald Simpson in 1988. Andrew Barker and Darren Partington, known as the Spinmasters, joined the group in 1989. https://t.co/lUXVrVsfne",AndrewBarker
14236207,ClashMagazine,2021-11-07 19:57:08+00:00,en,9,0,1,2,Twitter Web App,"808 State's Andrew Barker has died...

Tributes pour in for a much-loved figure, whose role in advancing UK electronic music is beyond repute.

Fans are proposing tributes at 8.08pm - join in!

https://t.co/HmNmr51Oq1 https://t.co/GXJh9HpqOJ", 
7.16524E+17,danjconn,2021-11-07 19:34:56+00:00,en,2,0,0,0,Twitter for Android,"RIP Andrew Barker.
Legend
https://t.co/YdB6oOUjre", 
1330729130,leehath1968,2021-11-07 19:29:36+00:00,en,0,0,0,0,Twitter for iPhone,"RIP to Andrew Barker, gone at 53 💙 #RIP #808state",808state
2919548734,teifidancer,2021-11-07 19:28:26+00:00,en,0,0,0,0,Twitter Web App,sad news 808 State’s Andrew Barker has died https://t.co/50DCzer9EX via @NME, 
2985917846,TOMATO_MSBT,2021-11-07 19:28:12+00:00,ja,28,0,0,3,Twitter for iPhone,"大学生の時、初めて買った808 Stateのアルバムが『Gorgeous』で、そこに収録されてた「Europa」という曲がめちゃくちゃ好きで、リピートしまくってました。

素晴らしい音楽をありがとう。
R.I.P. Andrew Barker
#808state

808 State - Europa https://t.co/oMIDzzAZOI @YouTubeより",808state
1.1584E+18,GeneralMentorTV,2021-11-07 19:20:35+00:00,en,0,0,0,0,Twitter for Android,"https://t.co/EhCY5fLEBi
in this video I tell you about Andrew Barker career,so watch complete video
#AndrewBarker #career #AdnrewBarker #musician #legendAndrew #Trending #deathnews #passedaway #StateBassest #keyboardPlayer #classicst #britsh #Britain #GeneralMentorTV https://t.co/p4fBY0vBJD",GeneralMentorTV
1.43788E+18,Aldo94822596,2021-11-07 19:18:30+00:00,en,0,0,0,0,Twitter for iPhone,ANOTHER SHORT ILLNESS? Andrew Barker dead: 808 State musician and keyboard player dies aged 53  https://t.co/uQCuXQFbhK, 
1.24137E+18,IanWint67951092,2021-11-07 19:17:22+00:00,en,0,0,0,0,Twitter Web App,"RIP Andrew Barker 🙌🙏 @state808 
Nephatiti https://t.co/1uV4JINfym via @YouTube", 
378251280,Horace1922,2021-11-07 19:17:07+00:00,en,0,0,0,0,Twitter Web App,808 State bassist and keyboard player Andrew Barker dies aged 53 https://t.co/PYjmseuDMf via @DailyMailCeleb, 
20174859,RhythmPeople,2021-11-07 19:16:53+00:00,en,0,0,0,0,Twitter Web App,808 State bassist and keyboard player Andrew Barker dies aged 53 https://t.co/zFOtqAO5Un via @DailyMailCeleb, 
1.26845E+18,FloraSunTzuBee,2021-11-07 19:16:33+00:00,en,10,0,4,4,Twitter Web App,"Dropping like flies.
https://t.co/5rSTeeY0Ix", 
1.41859E+18,citi_gist,2021-11-07 19:12:56+00:00,en,0,0,1,0,Microsoft Power Platform,"808 State bassist and keyboard player Andrew Barker dies at the age of 53

https://t.co/pEWbXhWBYa", 
168590376,WarrenAJB,2021-11-07 19:12:51+00:00,en,16,0,0,2,Twitter for iPhone,"808 State and others like them, were every bit as important as the pioneers from the US in making House music the backdrop to so many of our lives. RIP Andrew Barker.", 
203016558,IffatShahnaz,2021-11-07 19:09:43+00:00,en,3,0,0,0,Twitter for iPhone,"So sad #808state 
Thank you for Pacific State and all the music. I loved that track so much. 
Rest in peace Andrew Barker https://t.co/YdAX8HRfdV",808state
1.09255E+18,eurojournalENG,2021-11-07 19:08:49+00:00,en,0,0,0,0,WordPress.com,808 State bassist and keyboard player Andrew Barker dies at the age of 53 https://t.co/4IoiygD9GV, 
335863752,ALittleLauder,2021-11-07 19:07:44+00:00,en,1,0,0,0,Twitter Web App,"I bought Ex:El by @state808 on cassette for about £8.99 from Woolworths back in the early 90s. The music on it just blew my mind &amp; remains one of my favourite albums ever. Only ever saw them live once several years ago, it was lively! RIP Andrew Barker

https://t.co/7DptI6BzN2", 
287285829,CommodoreBlog,2021-11-07 19:07:26+00:00,und,36,0,13,1,Twitter for Android,"Fu..😢
https://t.co/XtkVCFY4yy", 
998815759,ShaunShaunkings,2021-11-07 19:04:55+00:00,en,0,0,0,0,Twitter for iPhone,@state808 The 90’s bottled and preserved forever ❤️ RIP Andrew Barker.. 😞, 
29468835,mihohatori,2021-11-07 19:00:35+00:00,en,22,1,1,3,Twitter for iPhone,Very sad.... RIP Andrew Barker Thank you for your creation. 808 state was my teenager time life soundtrack 💔 and still love it ❤️ https://t.co/l99kdYWlz2, 
1.18999E+18,DailyPostsBlog,2021-11-07 18:58:04+00:00,en,0,0,0,0,Twitter for Android,808 State bassist and keyboard player Andrew Barker dies at the age of 53 https://t.co/EOEAh3DTus, 
61144740,jpjanson,2021-11-07 18:57:54+00:00,en,0,0,0,0,Twitter Web App,"808 State’s Andrew Barker has died
https://t.co/QUnXEffwGI", 
875988830,Safc_FLAF,2021-11-07 18:55:06+00:00,en,11,0,0,1,Twitter for iPhone,"RIP Andrew Barker @state808
#acid #house #Manchester https://t.co/7nmXPCRGN6 https://t.co/dfpCXA3b3H",Manchester
1.35757E+18,musicsmeth,2021-11-07 18:54:04+00:00,en,0,0,0,0,Twitter for Android,"RIP Andrew Barker 🖤

https://t.co/POJdtcZgWC", 
9.26429E+17,BucksheeForum,2021-11-07 18:50:53+00:00,en,0,0,0,0,Buckshee Forum,"https://t.co/y2Ae4BgGoS
808 State bassist and keyboard player Andrew Barker dies at the age of 53", 
1.34909E+18,Rainbowandsteel,2021-11-07 18:49:38+00:00,en,2,0,0,2,Twitter for iPhone,808 State bassist and keyboard player Andrew Barker dies aged 53 https://t.co/H7x3x83Fex via @DailyMailCeleb, 
147885743,Macrolunchtimes,2021-11-07 18:46:23+00:00,en,0,0,0,0,Twitter for Android,"RIP
Andrew Barker

https://t.co/MzFerYvg9F", 
1.39355E+18,MuNow21,2021-11-07 18:43:36+00:00,en,0,0,0,0,dlvr.it,808 State bassist and keyboard player Andrew Barker dies at the age of 53 https://t.co/ARuOT6iS9H, 
9.2353E+17,WitnessDaily_,2021-11-07 18:41:53+00:00,en,0,0,0,0,Twitter,808 State bassist and keyboard player Andrew Barker dies at the age of 53 - https://t.co/yx9ZnwwinM, 
234058452,Kev_moose,2021-11-07 18:41:19+00:00,en,14,0,0,0,Twitter for iPhone,Really sad news that Andrew Barker @state808 passed away way too young..remembering his music… https://t.co/l05um8XKlR, 
1.32929E+18,iam_mahanthesh,2021-11-07 18:40:56+00:00,en,0,0,0,0,Microsoft Power Platform,"808 State bassist and keyboard player Andrew Barker dies at the age of 53

 #Please #Follow #for #more  

#mahanthesh

https://t.co/NQnmB3mx37",mahanthesh
10734072,rellyrei,2021-11-07 18:40:34+00:00,en,2,0,0,2,Twitter for iPhone,808 State’s Andrew Barker has died https://t.co/YeBAJXbWNi @NMEより, 
1.2139E+18,Haber34I,2021-11-07 18:40:03+00:00,tr,0,0,0,0,Haber34 AutoPostNews,"80'lere damga vuran ünlü müzisyen Andrew Barker hayatını kaybetti - 

https://t.co/OIE30eGoe8

-
#magazin #keşfet #takip #borsa #bist100 #ekonomi",ekonomi
9.43105E+17,Big_City_Radio,2021-11-07 18:39:30+00:00,en,0,0,0,0,Twitter,808 State bassist and keyboard player Andrew Barker dies at the age of 53 https://t.co/vM670jSalO, 
3096702665,jenkers_en,2021-11-07 18:39:03+00:00,en,0,0,0,0,Jenkers Eng Posting,808 State bassist and keyboard player Andrew Barker dies at the age of 53 as electronic mus... https://t.co/EdmcMMhd0L https://t.co/xoRC6QU0Em, 
1.17E+18,DugaldMacMilla2,2021-11-07 18:37:10+00:00,en,0,0,0,0,Twitter for iPhone,"808 State bassist and keyboardist Andrew Barker dies aged 53
&lt; ""A cause of death was not given"". https://t.co/N2glByHHHd", 
155225252,MusicREDEF,2021-11-07 18:30:13+00:00,en,0,0,0,0,Buffer,808 State’s Andrew Barker has died (@arusaqureshi - @NME) https://t.co/GvbTcsIlot, 
1420660507,Knewz_Currently,2021-11-07 18:26:43+00:00,en,0,0,0,0,dlvr.it,808 State bassist and keyboard player Andrew Barker dies at the age of 53 https://t.co/ABpAD2ghfz https://t.co/ya2m2L1ibk, 
1.16092E+18,publishedtimes,2021-11-07 18:26:18+00:00,en,0,0,0,0,WordPress.com,808 State bassist and keyboard player Andrew Barker dies at the age of 53 https://t.co/Rtl8o8Fypm, 
9.06849E+17,DjAmbalee,2021-11-07 18:22:49+00:00,en,0,0,0,0,WordPress.com,808 State bassist and keyboard player Andrew Barker dead https://t.co/DxmiUA4EDg, 
1.04243E+18,RestInPeaceBot,2021-11-07 18:21:27+00:00,en,1,1,0,0,RestInPeaceBotApp,"RIP Andrew Barker
#AndrewBarker
https://t.co/TpLOi502eM",AndrewBarker
3427722028,madchestanthems,2021-11-07 18:19:20+00:00,en,20,0,2,3,Twitter for iPhone,"Terrible news

Thank for all the great music Andy 🎹🎸

RIP Andrew barker

#808state @state808 https://t.co/aK48CNC6KT",808state
2733400738,ndirangumick,2021-11-07 18:16:24+00:00,en,0,0,0,0,Twitter Web App,"#AndrewBarker808 @state808 
Andrew Barker? Age, Wiki, Bio, Wife, Children, Cause of Death and Net Worth. https://t.co/wLZl2iSKjH",AndrewBarker808
1.18491E+18,stonerosesexp,2021-11-07 18:16:24+00:00,en,8,0,0,1,Twitter for iPhone,"Terrible news

Thanks for all the great music 

RIP Andrew barker #808state https://t.co/DgN7jfdtvs",808state
1893719730,TodayHeadline42,2021-11-07 18:14:18+00:00,en,0,0,0,0,WordPress.com,808 State bassist and keyboard player Andrew Barker dies at the age of 53 https://t.co/blDpkrKPlC, 
3140977876,eleanor_hawort,2021-11-07 18:14:00+00:00,en,2,0,1,0,Twitter for iPhone,"RIP Andrew Barker -dance, acid house pioneer and behind one of the most unique sounds of the late 1980s and 90s https://t.co/0zfo2D8Get", 
1.41216E+18,showbiznotices,2021-11-07 18:12:28+00:00,en,0,0,0,0,"Pipedream, Inc",808 State bassist and keyboard player Andrew Barker dies at the age of 53 as electronic music group pays tribute https://t.co/3rTZojwaEq https://t.co/3AOUdAG51w, 
1.44327E+18,AdrianProLife,2021-11-07 18:12:14+00:00,en,0,0,0,0,Twitter for iPhone,"Andrew Barker dies too 😔

WTF!", 
15438913,MailOnline,2021-11-07 18:11:27+00:00,en,16,1,3,5,SocialFlow,808 State bassist and keyboard player Andrew Barker dies at the age of 53 as electronic music group pays tribute https://t.co/lRA706qWkv, 
2984030933,geeman909,2021-11-07 18:08:47+00:00,en,0,0,0,0,Twitter for iPhone,"RIP. Andrew Barker.

https://t.co/2esVFTWSEC", 
9.38107E+17,Peterbrian81,2021-11-07 18:08:10+00:00,en,0,0,0,0,Twitter Web App,"#AndrewBarker808 @state808 
Andrew Barker? Age, Wiki, Bio, Wife, Children, Cause of Death and Net Worth. https://t.co/TzjJdKJ5F7",AndrewBarker808
1637691152,LondonBaggies,2021-11-07 18:08:02+00:00,en,0,0,0,0,Twitter for iPhone,RIP - so sad to hear the passing of Andrew Barker member of one my favourite bands https://t.co/27zn5gVLBO, 
9.99275E+17,persona_dj,2021-11-07 18:07:40+00:00,en,4,0,2,1,Twitter Web App,RIP ANDREW BAKER 808 STATE! https://t.co/oMuwWKfMI7, 
1.42173E+18,PhillyAnthony1,2021-11-07 18:07:31+00:00,en,5,0,0,3,Twitter Web App,"Sudden death.....
https://t.co/hl6d5QBCfM", 
17895820,Daily_Express,2021-11-07 18:04:00+00:00,en,0,0,1,1,TweetDeck,"Andrew Barker dead: 808 State musician and keyboard player dies aged 53
https://t.co/OeDcFqGfhK", 
282105030,O2RitzManc,2021-11-07 18:02:00+00:00,en,15,0,0,5,Twitter Web App,"Sending all our love and thoughts to the family, friends and fans of Andrew Barker @state808 ❤️ https://t.co/X3abK3yHoV", 
1.18345E+18,themood2020,2021-11-07 17:54:13+00:00,en,14,0,4,5,Twitter for iPhone,Musician Andrew Barker dies aged 53 as 808 State bandmates lead tribute - Daily Star https://t.co/CPv5etkuoy, 
18805690,kamikazecupid,2021-11-07 17:54:09+00:00,en,1,0,0,0,Twitter for Android,"https://t.co/lLXHqQ434R 🖤 RIP Andrew Barker

#808state",808state
1.34693E+18,Tommy84745150,2021-11-07 17:51:55+00:00,en,0,0,1,0,Twitter Web App,Tributes paid to 'pioneer' 808 State bassist Andrew Barker who has died aged 53 https://t.co/cSPv7r6arv, 
24535167,markstkhlm,2021-11-07 17:51:45+00:00,en,3,0,0,0,Twitter for iPhone,RIP Andrew Barker https://t.co/TslmpzL9z2, 
20442930,dailystar,2021-11-07 17:49:00+00:00,en,4,0,1,0,TweetDeck,"Musician Andrew Barker dies aged 53 as 808 State bandmates lead tribute 
https://t.co/Z1AEMuMuQP https://t.co/LOC3BzQql2", 
