author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
1039446865,alfonsojen,2021-09-29 23:18:50+00:00,en,0,0,0,0,IFTTT,"""Lonnie Smith, Soulful Jazz Organist, Is Dead at 79"" by Peter Keepnews via NYT https://t.co/jO5MTZfL4A", 
2990759106,masamund78,2021-09-29 23:17:57+00:00,ja,21,0,0,2,Twitter for iPhone,"Dr. Lonnie Smith  RIP ""In The Beginning"" Octet: ""Psychedelic Pi"" 🔥https://t.co/u6q6YMK8Aa 
今朝の大阪市内の空模様。晴れ🌤
こんな朝にはジャズ🇺🇸はいかが🎶

今宵のチャイヨ〜指数は7.0。Shirley https://t.co/rHOdLARB7Uさんと🍺🍷🐟で9.4！
今日もご安全に🙏😷
よい一日を❗️ https://t.co/sVNf3tfIYC", 
72902074,rosti_rastelli,2021-09-29 23:15:56+00:00,und,0,0,0,0,Twitter Web App,https://t.co/7hRRMpRzIS, 
1106730061435031552,KUAAnowplaying,2021-09-29 23:15:28+00:00,en,0,0,0,0,Spinitron Playlists,"Now Playing Move Your Hand,by Dr. Lonnie Smith 5:15pm", 
27462281,alex_heigl,2021-09-29 23:14:28+00:00,en,0,0,0,0,Twitter Web App,nick cannon needs to retire the turban out of respect for dr. lonnie smith, 
31389187,Parisire,2021-09-29 23:13:27+00:00,en,0,0,0,0,Twitter for Android,"Dr. Lonnie Smith, Master Of The Hammond Organ, Dies At 79 https://t.co/uFzpG1124N", 
23954269,Mitsyhustle,2021-09-29 23:10:46+00:00,en,3,0,0,0,Twitter for iPhone,Very saddened to hear about the transition of Dr Lonnie Smith 🙏🏽- the funkiest #Singh to ever to do it on the 🎹  https://t.co/QaMXhYVVRo https://t.co/TH9duN9dUT,Singh
225187661,GiGiCaponePR,2021-09-29 23:07:03+00:00,en,0,0,0,1,dlvr.it,"News:  Lonnie Smith, Soulful Jazz Organist, Is Dead at 79 https://t.co/MiFNkQvNn6 via @Google", 
1570784011,dianaranjomusic,2021-09-29 23:06:54+00:00,en,0,0,0,0,IFTTT,"""Lonnie Smith, Soulful Jazz Organist, Is Dead at 79"" by BY PETER KEEPNEWS via NYT https://t.co/47t81vjUjj https://t.co/6pUYIuYh8W", 
887507234,DanielJWeeks1,2021-09-29 23:05:57+00:00,und,0,0,0,0,Twitter for iPhone,https://t.co/qNGxueq0wB, 
1106730061435031552,KUAAnowplaying,2021-09-29 23:05:37+00:00,en,0,0,0,0,Spinitron Playlists,"Now Playing Psychedelic Pi,by Dr. Lonnie Smith 5:05pm", 
296157623,jesusguardiola,2021-09-29 23:05:21+00:00,ca,1,0,0,0,Twitter Web App,Bona nit a la bona gent. The Original Grooves - dr. Lonnie Smith/ The Whip https://t.co/RoUeI8OaKc a través de @YouTube, 
3316209902,AgrippaNothing,2021-09-29 23:04:39+00:00,en,3,0,0,0,Twitter Web App,I hope I was able to turn at least one of you on to Dr. Lonnie Smith., 
14156684,JamBase,2021-09-29 23:03:00+00:00,en,10,2,1,2,TweetDeck,"ICYMI: Hammond B3 master Dr. Lonnie Smith passed away today. 

Read about the legendary musician's incredible career

https://t.co/5YPwY0t6oZ", 
871128780424716288,ProfRobStew,2021-09-29 23:02:54+00:00,en,58,0,0,30,Twitter for Android,"FAREWELL DR. LONNIE SMITH (ORGAN)  

He CROSSED OVER to MEET GOD for JUDGMENT yesterday. He was one of the GREATEST ORGANIST in JAZZ HISTORY.

It was an HONOR to have WORKED WITH HIM &amp; call him MY FRIEND. May GOD have MERCY on his SOUL. 🙏

Titans of Jazz? Been there done that 👇 https://t.co/EHknTro24k", 
1263489386,FloydBustillos,2021-09-29 23:00:21+00:00,en,0,0,0,0,IFTTT,"""Lonnie Smith, Soulful Jazz Organist, Is Dead at 79"" by Peter Keepnews via NYT https://t.co/HWcSzAeje1", 
270920836,twitbituaries,2021-09-29 23:00:13+00:00,en,0,0,0,0,twitbituaries,"Lonnie Smith, Soulful Jazz Organist, Is Dead at 79 - https://t.co/hVa10loyVJ (NY Times)", 
3255806292,KCCKWhatsPlayin,2021-09-29 23:00:00+00:00,en,1,0,0,0,Spinitron Playlists,KCCK Wednesday Night Special—Dr. Lonnie Smith at the 2013 Iowa City Jazz Festival https://t.co/O2kCyNpPH3, 
21784923,winebibbing,2021-09-29 22:55:51+00:00,en,2,0,0,0,Twitter for iPhone,Dr. Lonnie Smith - 50 Ways to Leave Your Lover  #Pwr2DrLonnieSmith https://t.co/JWBy21kR5i https://t.co/QxGWoofX85,Pwr2DrLonnieSmith
855306806054109184,msnotkg,2021-09-29 22:55:18+00:00,en,1,0,0,0,Twitter Web App,"▶JAZZWISE 　WEDNESDAY, SEPTEMBER 29, 2021
https://t.co/IuiWGPhKDc

▶DOWNBEAT  Sep. 29, 20
https://t.co/kUwH9Q8VHs

R.i.P. ＃LonnieSmith🙏",LonnieSmith
1346502675056115712,leafypage1,2021-09-29 22:53:53+00:00,en,0,0,0,0,WordPress.com,"Lonnie Smith, Soulful Jazz Organist, Is Dead at 79 https://t.co/HQdbOTr7LN", 
1326719295955537923,BrianAlbertKir2,2021-09-29 22:51:09+00:00,en,0,0,0,0,Twitter Web App,"Lonnie Smith, Soulful Jazz Organist, Is Dead at 79 https://t.co/9QXEyO9dgZ", 
178434460,drturpin,2021-09-29 22:50:40+00:00,en,1,0,0,0,Twitter Web App,"Dr. Lonnie Smith, Master Of The Hammond Organ, Dies At 79 https://t.co/oqLaO03huo", 
33271878,ikmultimedia,2021-09-29 22:49:57+00:00,en,19,0,2,3,Twitter Web App,"We are saddened to learn of the passing of the great Dr. Lonnie Smith, legendary Jazz pioneer and a true master of the @HammondUSA organ. We had the pleasure of meeting Doc when he visited our USA office to check out the Hammond B-3X software. https://t.co/dQgdktTT2k", 
1349033475874107392,houseofdelv,2021-09-29 22:46:35+00:00,en,0,0,0,0,Twitter Web App,"@bluenoterecords Dr. Lonnie Smith Recorded live at ""Club Harlem"" - Atlantic City, N.J. August 9, 1969

https://t.co/Wg8hGALy9p", 
1569003930,Noted_Lives,2021-09-29 22:43:42+00:00,en,0,0,0,0,Twitter Web App,"Dr. Lonnie Smith, Master Of The Hammond Organ, Dies At 79 : NPR https://t.co/1WSjZBBIcL", 
1007788814,wiseacre2,2021-09-29 22:42:57+00:00,en,0,0,0,0,Twitter for iPad,"Dr. Lonnie Smith -  ""Move Your Hand"" Ft. Iggy Pop https://t.co/LrDL4nnkSK", 
1353187367264378880,MusicPlaylistN1,2021-09-29 22:41:42+00:00,en,0,0,0,0,Circleboom Publish,"In Hip-Hop and Beyond: Dr. Lonnie Smith [Playlist]  👉Free Music Marketing Session 👉 https://t.co/NGzpQVsYIA 
https://t.co/CI2VZk0ctO", 
1044831086,florentinobm,2021-09-29 22:39:34+00:00,en,0,0,0,0,IFTTT,"""Lonnie Smith, Soulful Jazz Organist, Is Dead at 79"" by Peter Keepnews via NYT https://t.co/DZSFR0MqTY", 
50333667,jpbellanger777,2021-09-29 22:38:20+00:00,en,0,0,0,0,Twitter Web App,@DrLonnieSmith2 https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/LbT6CkrGoi, 
50333667,jpbellanger777,2021-09-29 22:37:24+00:00,en,0,0,0,0,Twitter Web App,@JazzJournal https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/SPmU6dpFbL, 
149091720,Papillon_123,2021-09-29 22:36:53+00:00,en,0,0,0,0,Twitter Web App,"R.I.P - Dr. Lonnie Smith, Lauded Hammond Organist, Dead at 79 https://t.co/mIkG3LAICD via @RollingStone", 
50333667,jpbellanger777,2021-09-29 22:36:44+00:00,en,0,0,0,0,Twitter Web App,@JazzInsideMag https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/FKLZGoK6cJ, 
50333667,jpbellanger777,2021-09-29 22:36:04+00:00,en,0,0,0,0,Twitter Web App,@JazzRadio https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/hILMiNVyXx, 
50333667,jpbellanger777,2021-09-29 22:35:14+00:00,en,0,0,0,0,Twitter Web App,@MattersJazz https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/udOsDkLm7u, 
18015509,djsoulsister,2021-09-29 22:35:12+00:00,en,28,0,0,6,Twitter for iPhone,"Here’s to celebrating our soulful pioneers while they’re still here! 🙌🏾 Cheers, Lonnie Liston Smith! (Also RIP Dr. Lonnie Smith. 🙏🏾) https://t.co/7sUpPRhg4c", 
19385746,jazz6stringfan,2021-09-29 22:35:10+00:00,en,0,0,0,0,Twitter for iPad,"#NowPlaying Lou Donaldson - Alligator Bogaloo (1967)

Lou Donaldson - alto saxophone
Melvin Lastie - cornet
Lonnie Smith - organ
George Benson - guitar
Leo Morris - drums https://t.co/VGyHkRSMH6",NowPlaying
50333667,jpbellanger777,2021-09-29 22:34:40+00:00,en,0,0,0,0,Twitter Web App,@Jazzblueslegend https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/A1BeAXVJ6X, 
50333667,jpbellanger777,2021-09-29 22:34:07+00:00,en,0,0,0,0,Twitter Web App,@Millenniumjazz https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/vh8GvKVYMp, 
50333667,jpbellanger777,2021-09-29 22:33:17+00:00,en,0,0,0,0,Twitter Web App,@All_Jazz_Radio https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/Jka7OvI71v, 
18913128,TPRCinema,2021-09-29 22:33:06+00:00,en,4,0,0,0,Twitter Web App,Hey @NPR I think you used a little bit of Jimmy Smith’s recording of “Midnight Special” in your tribute to Dr Lonnie Smith. @arishapiro, 
50333667,jpbellanger777,2021-09-29 22:32:46+00:00,en,0,0,0,0,Twitter Web App,@JazzNewsToday https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/WquebDfx4T, 
4840790614,CoolDJCSharp,2021-09-29 22:32:26+00:00,en,1,0,0,0,Twitter for iPhone,Personal top 5 concerts attended - Dr. Lonnie Smith @virginia_tech ‘s Squires Student Center in 2005. RIP https://t.co/pc51I8O5jz, 
50333667,jpbellanger777,2021-09-29 22:32:14+00:00,en,0,0,0,0,Twitter Web App,@jazzpeople https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/h2x9N6URPh, 
709405605006430209,greenhyhebe,2021-09-29 22:31:50+00:00,en,0,0,0,0,IFTTT,"Lonnie Smith, Soulful Jazz Organist, Is Dead at 79 - The New York Times https://t.co/bv4pDxbEx5", 
1385650235129610240,DouvrisWilliam,2021-09-29 22:31:34+00:00,en,0,0,0,0,IFTTT,"""Lonnie Smith, Soulful Jazz Organist, Is Dead at 79"" by BY PETER KEEPNEWS via NYT https://t.co/paTimkF1Tb", 
50333667,jpbellanger777,2021-09-29 22:31:31+00:00,en,0,0,0,0,Twitter Web App,@KMHD_Jazz_Radio https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/DjY7LENfEb, 
14984535,swingdownbeat,2021-09-29 22:31:15+00:00,en,0,0,0,0,Twitter Web App,Very sad to hear of the passing of the great Dr. Lonnie Smith. A legend of the B3 with an inimitable style. One of the first clips I saw of him was this one playing bits of a solo with incorrect body parts 😂 https://t.co/YWQ9uyzGWp, 
1109053892,dozenaday20,2021-09-29 22:30:49+00:00,ja,1,0,0,0,Twitter for Android,"#AFROBLUE
R.I.P. Lonnie Smith
コルトレーンのカバー集を聞く。
音は素晴らしい。

Afro Blue 
Impressions 
Naima 
Green Sleevs 
Bessie's Blues 
Lonnie's Lament 
Traces Of Trane 

Dr. #LonnieSmith org
#JohnAbercrombie g
#MarvinSmittySmith ds
1993 

https://t.co/0v0Tj0uhii https://t.co/Wz1thOXkcJ",MarvinSmittySmith
50333667,jpbellanger777,2021-09-29 22:30:25+00:00,en,0,0,0,0,Twitter Web App,@jazzfm https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/VlPijuFZ1v, 
1362256000586108928,WeAreTBMP,2021-09-29 22:30:13+00:00,en,5,0,1,0,Twitter Web App,"The jazz world lost one of its greats Sep 28. Our thoughts are with the family and friends or Dr. Lonnie Smith. 

Dr. Lonnie Smith, Master Of The Hammond Organ, Dies At 79 https://t.co/YEE8cgzI1v", 
2784756577,FrancSingh,2021-09-29 22:30:03+00:00,en,0,0,0,0,Twitter Web App,DR. LONNIE SMITH (1942-2021) https://t.co/bONM6XRsTI, 
1001777364,okpshop,2021-09-29 22:30:00+00:00,en,0,0,0,0,TweetDeck,"Master organist &amp; spiritual jazz giant Dr. Lonnie Smith has passed away. 🙏🏾🕊

To celebrate his life, we deliver a new episode of In Hip-Hop and Beyond, exploring how Smith’s sound has been the source code for some of hip-hop’s most decorated anthems.

▶️: https://t.co/bBIyNbtsJW https://t.co/GWEbCU8Zq4", 
50333667,jpbellanger777,2021-09-29 22:29:53+00:00,en,0,0,0,0,Twitter Web App,@jazz_eleven https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/SJXwYkPPfc, 
50333667,jpbellanger777,2021-09-29 22:29:14+00:00,en,0,0,0,0,Twitter Web App,@madeinnyjazz https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/1LEoza60T9, 
50333667,jpbellanger777,2021-09-29 22:28:18+00:00,en,1,0,0,0,Twitter Web App,https://t.co/86laG5NyqW sincerest for your family Lonnie rest in peace share with us have a good week https://t.co/lXrdSW1N6u, 
10198622,Aeion,2021-09-29 22:24:39+00:00,en,0,0,0,0,Twitter for iPhone,"Today we say goodbye to Lonnie Smith, his mastery of  the Hammond B3 organ gave us many great musical moments. In his stylish turban, he made funky and innovative music. May he RIP #LonnieSmith #hammondorgan #riplonniesmith https://t.co/YG3nMDQA0h",riplonniesmith
465795698,SteveKiviat,2021-09-29 22:23:13+00:00,en,1,0,0,1,Twitter for iPhone,"“…We went to his house in the back, and there was a brand-new Hammond organ. He told me, 'If you can get this out of here, then it's yours.' It was snowing in Buffalo, but I did. Art was my angel.”Dr Lonnie Smith, Dies At 79 :  https://t.co/3cxZabkHCZ", 
20164697,FACEPROMOTIONZ,2021-09-29 22:23:00+00:00,en,0,0,0,1,Twitter for iPhone,"Dr. Lonnie Smith, Master Of The Hammond Organ, Dies At 79 : NPR https://t.co/dxF8JNGPho", 
14722564,rolandkelts,2021-09-29 22:22:07+00:00,en,0,0,0,0,TweetDeck,"Dr. Lonnie Smith, 1942 - 2021. 
Yeah, he was just that good. https://t.co/F4B1U6Y56u", 
18631980,jhcordeiro,2021-09-29 22:20:57+00:00,en,0,0,0,0,Twitter Web App,Paper Tiger - Dr. Lonnie Smith (cover de Beck) https://t.co/gxEfuH4YhW via @YouTube, 
125031172,original_flava,2021-09-29 22:20:25+00:00,en,0,0,0,0,Twitter for iPhone,"#nowplaying
#np

R.I.P. Dr Lonnie Smith https://t.co/ZZjVbQFKx7",np
49280469,TomWoolf63,2021-09-29 22:18:46+00:00,en,3,0,1,0,Twitter for iPad,"Lonnie Smith - Caravan https://t.co/Ly7OSo0wpW via @YouTube
R.I.P. Dr. Lonnie Smith ❤️❤️❤️ https://t.co/YK2BZUnpdC", 
167929906,Pteropus100,2021-09-29 22:18:17+00:00,en,0,0,0,0,Twitter Web App,"Dr. Lonnie Smith, Master Of The Hammond Organ, Dies At 79 https://t.co/7byIdlbGCT", 
3255806292,KCCKWhatsPlayin,2021-09-29 22:15:37+00:00,en,0,0,0,0,Spinitron Playlists,Dr. Lonnie Smith—Talk About This https://t.co/O2kCyNpPH3, 
17072893,ConstCampbell,2021-09-29 22:14:40+00:00,en,1,0,0,1,Twitter for Mac,"Sad to see another great one go. Saw #DrLonnieSmith on three very memorable occasions in Chicago. Always beautiful and funny too! #jazz

https://t.co/uEzLGRLyMC",jazz
585466175,uDiscoverMusic,2021-09-29 22:14:09+00:00,en,2,0,0,0,Twitter Web App,"“For me, it’s like you’re never good or great enough and that keeps you pushing. The highlight of my career is still being out here playing for people.” We revisit our 2018 interview with jazz legend Dr. Lonnie Smith
https://t.co/aEyTKzGCrT", 
2863739168,Robin_James1,2021-09-29 22:13:43+00:00,en,0,0,0,0,Twitter for iPhone,Dr. Lonnie Smith’s Jungle Soul is a standout for me. Such a great album., 
261936780,KyleOnKeys,2021-09-29 22:13:18+00:00,en,12,0,0,0,Twitter for iPhone,"Lost a great Hammond organ maestro today, Dr. Lonnie Smith. Lots of great music, one of my favorites: “Live at Club Mozambique” I still listen to a lot. HE was an inspiration! https://t.co/q8dru0VGQr", 
125031172,original_flava,2021-09-29 22:11:19+00:00,en,0,0,0,0,Twitter for iPhone,"#nowplaying
#np

R.I.P. Dr Lonnie Smith https://t.co/KGfXUY6H2U",np
3255895782,YaBoiCKeyz,2021-09-29 22:10:57+00:00,en,0,0,0,0,Twitter for iPhone,RIP Dr. Lonnie Smith 😕, 
3255806292,KCCKWhatsPlayin,2021-09-29 22:10:56+00:00,en,0,0,0,0,Spinitron Playlists,Dr. Lonnie Smith—Come Together https://t.co/O2kCyNpPH3, 
29109727,drjelks,2021-09-29 22:10:26+00:00,en,1,0,2,0,Twitter for iPhone,Dr. Lonnie Smith - Why Can't We Live Together (Feat. Iggy Pop) https://t.co/fgzVppK47S via @YouTube, 
1281180593443581952,hifi_cafe,2021-09-29 22:10:03+00:00,ja,22,0,0,6,excite blog,"THINK！ / LONNIE SMITH さようなら、Dr.オルガンジャズ を投稿しました。 #エキサイトブログ
https://t.co/8m1Vi8zN1f",エキサイトブログ
26779967,moogmusicinc,2021-09-29 22:08:40+00:00,en,175,4,4,34,Twitter Web App,"""I let my body play what’s in my heart. I play life instead of notes."" 

-Dr. Lonnie Smith 

❤️ https://t.co/3KTt3m7eR4", 
3255806292,KCCKWhatsPlayin,2021-09-29 22:08:27+00:00,en,0,0,0,0,Spinitron Playlists,Dr. Lonnie Smith—Norleans https://t.co/O2kCyNpPH3, 
376298201,SnakeJell,2021-09-29 22:06:56+00:00,en,14,0,0,1,Twitter for iPhone,Bit late to this but RIP Lonnie Smith. Cool AF https://t.co/n5dwtq0kZZ, 
18631980,jhcordeiro,2021-09-29 22:06:34+00:00,en,0,0,0,0,Twitter Web App,Dr. Lonnie Smith - Why Can't We Live Together (Feat. Iggy Pop) https://t.co/NbopyVfumg, 
426951831,curtismharris,2021-09-29 22:05:42+00:00,en,0,0,0,0,TweetDeck,"Back in the day, I bought Dr. Lonnie Smith's album THINK! on CD at Barnes &amp; Noble just because it looked cool.

It sounded even better https://t.co/C0M8vN03yR", 
29109727,drjelks,2021-09-29 22:05:22+00:00,en,0,0,0,0,Twitter for iPhone,"Dr. Lonnie Smith, Master Of The Hammond Organ, Dies At 79 : NPR https://t.co/SATskmpsdl", 
3013490315,tonythearena,2021-09-29 22:05:13+00:00,en,2,0,0,0,Twitter for iPhone,"First drink to Dr. Lonnie Smith!  Truly amazing performer!  Playing paper tiger now and wish I could see him live again! Can’t count the # of time I heard him (or with Lou Donaldson) at Village Vanguard, blue smoke or other nyc spots!  ⁦@kirkpepm⁩ ⁦@TheChuckArnold⁩ https://t.co/nSEDG8zXn1", 
126104868,MIMphx,2021-09-29 22:00:06+00:00,en,5,0,0,0,Sprout Social,We are saddened to hear of the passing of NEA Jazz Master Dr. Lonnie Smith. MIM is honored to have welcomed the legendary Hammond B-3 organist for a performance at the MIM Music Theater in 2017. Learn more about Smith’s impact on music here: https://t.co/UGyKzLvXRe https://t.co/UmRK6ceMSM, 
19421806,knkxfm,2021-09-29 22:00:02+00:00,en,1,0,0,1,TweetDeck,"NEA Jazz Master Lonnie Smith ""wove an other-worldly and soulful tapestry that joined relentlessly grooving bass lines with stirring melodies and harmonies."" https://t.co/diEuUfScjk", 
60089644,didierperon,2021-09-29 21:58:59+00:00,fr,2,0,0,0,Twitter for iPhone,"L’organiste virtuose est mort mardi à 79 ans. Personnage singulier, le New-Yorkais surnommé «Turbanator» s’était tourné vers un jazz résolument mystique. https://t.co/TrxXTrsINR", 
13344262,sms2sms,2021-09-29 21:55:44+00:00,en,0,0,0,0,Twitter Web App,"R.I.P. Dr. Lonnie Smith:  July 3, 1942 - September 28, 2021 https://t.co/ko0FgAO5km via @YouTube", 
1266103279,broccoholic420,2021-09-29 21:54:13+00:00,en,1,0,0,1,Twitter for iPhone,Rip Lonnie Smith, 
807976117319729153,atb_classical,2021-09-29 21:53:25+00:00,en,0,0,0,0,IFTTT,"Sunshine Superman | Dr. Lonnie Smith, Iggy Pop | https://t.co/x6i6YIKYzq | Added to: https://t.co/l4GI5s2S2V #classical #jazz #spotify https://t.co/0kStli2kFM",spotify
1272256174352666627,DenhamMoe,2021-09-29 21:50:22+00:00,en,0,0,0,0,Twitter for Android,"Dr. Lonnie Smith, Master Of The Hammond Organ, Dies At 79 https://t.co/jB2FNl96La", 
1290694757031612418,mrfailsafe,2021-09-29 21:46:45+00:00,en,0,0,0,0,Twitter Web App,R.I.P. Lonnie Smith https://t.co/8HQFwI3lip, 
