,author_id,username,display_name,author_desc,author_location,followers,following,tweets count,tweet date,tweet_id,tweet_lang,tweet_reply,text,retweet_count,reply_count,like_count,quote_count,in_reply_to_user_id,referenced_tweets,geo,annotations,urls,mentions,hashtags
333,287680449,ANI,ANI,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles https://t.co/eEMPAbi38k",India,6892360,0,554479,2021-08-05 08:44:26+00:00,1423203230226554880,en,everyone,"A grotesquely heavy week for Black dance music, Kelli Hand &amp; Paul Johnson Rest In Power. #rip #firstladyoftechno #detroit #chicago #getgetdown https://t.co/bCxuWltIcp",0,0,1,0,,,,"[{'start': 0, 'end': 10, 'probability': 0.49160000000000004, 'type': 'Place', 'normalized_text': 'Uttarakhand'}, {'start': 119, 'end': 123, 'probability': 0.4919, 'type': 'Place', 'normalized_text': 'RTPCR'}, {'start': 145, 'end': 154, 'probability': 0.779, 'type': 'Place', 'normalized_text': 'Kumbh Mela'}, {'start': 159, 'end': 166, 'probability': 0.9499000000000001, 'type': 'Place', 'normalized_text': 'Haridwar'}]",,,
334,4535045833,ANI,ANI,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles https://t.co/eEMPAbi38k",India,6892360,0,554479,2021-08-09 06:11:09+00:00,1424614207555735552,en,everyone,"Broken and open drain, broken roads, broken central verge and no greenery, open electric wires of streetlights
Very bad condition in ahinsa khand 2 indirapuram gaziabad.
Pls review @CommissionerMe3 sir with relevant people and help by giving some strict instructions.

Thanks https://t.co/aPg7Dn0b9Q",0,0,1,0,,"[{'type': 'quoted', 'id': '1422912109243879434', 'author_id': '4535045833', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}, 'entities': {'urls': [{'start': 270, 'end': 293, 'url': 'https://t.co/c25aehDn8p', 'expanded_url': 'https://twitter.com/randhirk72/status/1421671953362931715', 'display_url': 'twitter.com/randhirk72/sta…'}], 'annotations': [{'start': 36, 'end': 38, 'probability': 0.5657, 'type': 'Place', 'normalized_text': 'NCR'}], 'mentions': [{'start': 66, 'end': 82, 'username': 'myogiadityanath', 'id': '3437532637'}, {'start': 117, 'end': 129, 'username': 'Gen_VKSingh', 'id': '1856414335'}, {'start': 130, 'end': 146, 'username': 'sunilsharma_bjp', 'id': '2936352979'}, {'start': 147, 'end': 154, 'username': 'gdagzb', 'id': '3196082312'}, {'start': 155, 'end': 168, 'username': 'dm_ghaziabad', 'id': '760158046177923072'}, {'start': 169, 'end': 184, 'username': 'ChiefGhaziabad', 'id': '1222025875450822656'}, {'start': 188, 'end': 201, 'username': 'narendramodi', 'id': '18839785'}, {'start': 202, 'end': 211, 'username': 'AmitShah', 'id': '1447949844'}, {'start': 212, 'end': 227, 'username': 'CMHelpline1076', 'id': '1243428172214886400'}, {'start': 228, 'end': 241, 'username': 'jansunwai_up', 'id': '760789317157519360'}, {'start': 242, 'end': 256, 'username': 'sanjaychapps1', 'id': '3287185844'}, {'start': 257, 'end': 269, 'username': 'ChiefSecyUP', 'id': '2587265450'}]}, 'text': 'Condition of road in one rain in an NCR region and that too under @myogiadityanath ji leadership.\n\nIs this justified @Gen_VKSingh @sunilsharma_bjp @gdagzb @dm_ghaziabad @ChiefGhaziabad ?\n\n@narendramodi @AmitShah @CMHelpline1076 @jansunwai_up @sanjaychapps1 @ChiefSecyUP https://t.co/c25aehDn8p', 'referenced_tweets': [{'type': 'quoted', 'id': '1421671953362931715'}], 'created_at': '2021-08-04T13:27:37.000Z', 'reply_settings': 'everyone', 'lang': 'en'}]",,"[{'start': 0, 'end': 10, 'probability': 0.49160000000000004, 'type': 'Place', 'normalized_text': 'Uttarakhand'}, {'start': 119, 'end': 123, 'probability': 0.4919, 'type': 'Place', 'normalized_text': 'RTPCR'}, {'start': 145, 'end': 154, 'probability': 0.779, 'type': 'Place', 'normalized_text': 'Kumbh Mela'}, {'start': 159, 'end': 166, 'probability': 0.9499000000000001, 'type': 'Place', 'normalized_text': 'Haridwar'}]",,,
335,1046957940,disastronaut,Jeffrey Louis Reed,"activist, artist, musician, filmmaker and @disastronaut spaceman *** currently with a number of new films, projects and new music at: https://t.co/yZUcXuYQBk",St. Leonards on Sea and London,10532,5039,40232,2021-08-04 06:39:01+00:00,1422809279694708736,ja,everyone,そっかK-Handさんがcontactに来たのは3年前の５月だったか。平日だったから行けなかった記憶,0,0,0,0,,,,"[{'start': 0, 'end': 9, 'probability': 0.5963, 'type': 'Person', 'normalized_text': 'Kelli Hand'}, {'start': 37, 'end': 42, 'probability': 0.7783, 'type': 'Person', 'normalized_text': 'K-Hand'}]","[{'start': 58, 'end': 81, 'url': 'https://t.co/m0ksVKrFqP', 'expanded_url': 'https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56', 'display_url': 'theguardian.com/music/2021/aug…'}]",,
336,1280827885184405504,disastronaut,Jeffrey Louis Reed,"activist, artist, musician, filmmaker and @disastronaut spaceman *** currently with a number of new films, projects and new music at: https://t.co/yZUcXuYQBk",St. Leonards on Sea and London,10532,5039,40232,2021-08-09 05:48:14+00:00,1424608437791432704,en,everyone,"#AllLivesMatter #ServeHumanity 
@myogiadityanath @Manekagandhibjp @dgpup @ACPgomtinagar . @112UttarPradesh sir please take the cognizance  and book the offenders  .A sheer violation of  PCA  Act . Dogs are being relocated by Rohtas Plumeria , vibhuti khand, Gomtinagar.lucknow. https://t.co/IjQvRVPIOn",0,0,0,0,,,,"[{'start': 0, 'end': 9, 'probability': 0.5963, 'type': 'Person', 'normalized_text': 'Kelli Hand'}, {'start': 37, 'end': 42, 'probability': 0.7783, 'type': 'Person', 'normalized_text': 'K-Hand'}]","[{'start': 58, 'end': 81, 'url': 'https://t.co/m0ksVKrFqP', 'expanded_url': 'https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56', 'display_url': 'theguardian.com/music/2021/aug…'}]",,
337,783674594976604160,Informativo24Hr,SandroTop,"S . D . V   TODOS  OU Unfollowers
seja bem vindo um canal SandroTop videos de NOTICIAS","Araraquara, Brasil",2799,3164,44757,2021-08-04 06:38:54+00:00,1422809250460430336,ja,everyone,"信じたくない…
Detroit house and techno legend K-Hand has died https://t.co/1lZK9dGksD",0,0,0,0,,,,,"[{'start': 64, 'end': 87, 'url': 'https://t.co/Vpza4xFHU7', 'expanded_url': 'https://youtu.be/VfZH71As1ec', 'display_url': 'youtu.be/VfZH71As1ec'}, {'start': 88, 'end': 111, 'url': 'https://t.co/AGXEXV4pQw', 'expanded_url': 'https://twitter.com/Informativo24Hr/status/1423033678943379459/photo/1', 'display_url': 'pic.twitter.com/AGXEXV4pQw'}]",,
338,152682794,Informativo24Hr,SandroTop,"S . D . V   TODOS  OU Unfollowers
seja bem vindo um canal SandroTop videos de NOTICIAS","Araraquara, Brasil",2799,3164,44757,2021-08-05 08:33:55+00:00,1423200582966382592,et,everyone,Paul Johnson &amp; Kelli Hand 🌹,0,0,0,0,,,,,"[{'start': 64, 'end': 87, 'url': 'https://t.co/Vpza4xFHU7', 'expanded_url': 'https://youtu.be/VfZH71As1ec', 'display_url': 'youtu.be/VfZH71As1ec'}, {'start': 88, 'end': 111, 'url': 'https://t.co/AGXEXV4pQw', 'expanded_url': 'https://twitter.com/Informativo24Hr/status/1423033678943379459/photo/1', 'display_url': 'pic.twitter.com/AGXEXV4pQw'}]",,
339,80532664,Itz_ashish_raz,आशीष राजपूत (बुंदेलखंडी),"Student👨‍🎓 || Social / Student activist✊ || Social worker || Digital marketer || जनपद -:  महोबा (उ.प्र.)
जय बुन्देलखण्ड 
लक्ष्य #बुंदेलखंड_राज्य_बनाओ","Charkhari, mahoba (up)",550,488,7465,2021-08-04 06:37:57+00:00,1422809012953698304,ja,everyone,"So sad K Hand is gone...

K Hand が亡くなったそうです。無念。 https://t.co/354Fx7VOda",53,2,119,0,,"[{'type': 'quoted', 'id': '1422794190925225985', 'text': 'The news is true. My sis, my friend since high school, the First Lady of Detroit Techno, the great Miss Kelli Hand is gone. I’m at a loss for words. https://t.co/bP3xgLaWoh', 'author_id': '17482096', 'lang': 'en', 'entities': {'annotations': [{'start': 59, 'end': 86, 'probability': 0.4068, 'type': 'Organization', 'normalized_text': 'First Lady of Detroit Techno'}, {'start': 99, 'end': 113, 'probability': 0.2785, 'type': 'Other', 'normalized_text': 'Miss Kelli Hand'}], 'urls': [{'start': 149, 'end': 172, 'url': 'https://t.co/bP3xgLaWoh', 'expanded_url': 'https://twitter.com/alan_oldham/status/1422794190925225985/photo/1', 'display_url': 'pic.twitter.com/bP3xgLaWoh'}]}, 'reply_settings': 'everyone', 'created_at': '2021-08-04T05:39:04.000Z', 'geo': {'place_id': '3078869807f9dd36'}, 'public_metrics': {'retweet_count': 94, 'reply_count': 41, 'like_count': 611, 'quote_count': 13}}]",,,,"[{'start': 182, 'end': 196, 'username': 'jaybundela277', 'id': '3381187934'}, {'start': 197, 'end': 210, 'username': 'Bundel_khand', 'id': '1379469044823203842'}, {'start': 211, 'end': 227, 'username': 'Bundela08071995', 'id': '760407797779533824'}, {'start': 228, 'end': 240, 'username': 'Bundelaji24', 'id': '841638446250774528'}, {'start': 241, 'end': 252, 'username': 'PraveenBRS', 'id': '220567068'}, {'start': 253, 'end': 266, 'username': 'Rajabundelaa', 'id': '830828467'}, {'start': 267, 'end': 277, 'username': 'bkvdindia', 'id': '1258808978907312128'}]","[{'start': 138, 'end': 153, 'tag': 'जय_बुन्देलखण्ड'}, {'start': 158, 'end': 181, 'tag': 'बुन्देलखण्ड_राज्य_बनाओ'}]"
340,135590376,Itz_ashish_raz,आशीष राजपूत (बुंदेलखंडी),"Student👨‍🎓 || Social / Student activist✊ || Social worker || Digital marketer || जनपद -:  महोबा (उ.प्र.)
जय बुन्देलखण्ड 
लक्ष्य #बुंदेलखंड_राज्य_बनाओ","Charkhari, mahoba (up)",550,488,7465,2021-08-09 05:38:05+00:00,1424605885272256512,en,everyone,"U'khand: Delhi CM Arvind Kejriwal's Dehradun visit postponed due to engagements in Delhi, said state party functionaries. Kejriwal was scheduled to visit Dehradun today! @NewIndianXpress @TheMornStandard",53,2,119,0,,,,,,"[{'start': 182, 'end': 196, 'username': 'jaybundela277', 'id': '3381187934'}, {'start': 197, 'end': 210, 'username': 'Bundel_khand', 'id': '1379469044823203842'}, {'start': 211, 'end': 227, 'username': 'Bundela08071995', 'id': '760407797779533824'}, {'start': 228, 'end': 240, 'username': 'Bundelaji24', 'id': '841638446250774528'}, {'start': 241, 'end': 252, 'username': 'PraveenBRS', 'id': '220567068'}, {'start': 253, 'end': 266, 'username': 'Rajabundelaa', 'id': '830828467'}, {'start': 267, 'end': 277, 'username': 'bkvdindia', 'id': '1258808978907312128'}]","[{'start': 138, 'end': 153, 'tag': 'जय_बुन्देलखण्ड'}, {'start': 158, 'end': 181, 'tag': 'बुन्देलखण्ड_राज्य_बनाओ'}]"
341,1209258146,flx_suarez,Félix Suárez,,,554,1456,4149,2021-08-04 06:36:16+00:00,1422808588578279424,ja,everyone,“デトロイトのファーストレディ”　デトロイト・ハウス＆テクノの伝説的DJ　K-Hand死去 https://t.co/dPIwap4FcI :amass,0,0,0,0,,,,,"[{'start': 50, 'end': 73, 'url': 'https://t.co/iRyTuDh6yb', 'expanded_url': 'https://youtu.be/rzl7M6iqZUA', 'display_url': 'youtu.be/rzl7M6iqZUA'}]",,"[{'start': 0, 'end': 14, 'tag': 'DesayunoDeHoy'}]"
342,129479601,flx_suarez,Félix Suárez,,,554,1456,4149,2021-08-05 08:32:47+00:00,1423200296910692352,fr,everyone,"Kelli Hand et Paul Johnson, deux figures fondatrices de la techno de Detroit viennent de s'éteindre en très peu de temps... Les témoignages des artistes marqués par leur rencontre avec K-Hand et Paul Johnson pleuvent de toutes parts. C'est très émouvant.",0,0,0,0,,,,,"[{'start': 50, 'end': 73, 'url': 'https://t.co/iRyTuDh6yb', 'expanded_url': 'https://youtu.be/rzl7M6iqZUA', 'display_url': 'youtu.be/rzl7M6iqZUA'}]",,"[{'start': 0, 'end': 14, 'tag': 'DesayunoDeHoy'}]"
343,1280827885184405504,flx_suarez,Félix Suárez,,,554,1456,4149,2021-08-09 05:21:58+00:00,1424601828205883392,en,everyone,"Dog squad team from Nagar Nigam is doing its job in our premises. Appreciation by the Rohtas plumeria gaumati nagar , Vibhuti khand.Lucknow society .Height of cruelty.@PMOIndia @PRupala @Manekagandhibjp @ACPgomtinagar @112UttarPradesh https://t.co/7RRtc4PCi6",0,0,0,0,,,,,"[{'start': 50, 'end': 73, 'url': 'https://t.co/iRyTuDh6yb', 'expanded_url': 'https://youtu.be/rzl7M6iqZUA', 'display_url': 'youtu.be/rzl7M6iqZUA'}]",,"[{'start': 0, 'end': 14, 'tag': 'DesayunoDeHoy'}]"
344,212798534,stevendk,Steven De Kock,Lead Webmaster @springbokagency • Web Design & Front-end development • House & Techno • Mountainbiker • Wielerliefhebber,"2060 Antwerpen, België",1559,1515,25480,2021-08-04 06:34:21+00:00,1422808105914568704,ja,everyone,【amass】“デトロイトのファーストレディ”　デトロイト・ハウス＆テクノの伝説的DJ　K-Hand死去 / https://t.co/7kgSjE5ARI,0,0,0,0,,,,"[{'start': 5, 'end': 14, 'probability': 0.8597, 'type': 'Person', 'normalized_text': 'Kelli Hand'}, {'start': 20, 'end': 31, 'probability': 0.9964000000000001, 'type': 'Person', 'normalized_text': 'Paul Johnson'}]","[{'start': 43, 'end': 66, 'url': 'https://t.co/gJ4ch0vabk', 'expanded_url': 'https://twitter.com/residentadvisor/status/1422783487816323074', 'display_url': 'twitter.com/residentadviso…'}]",,"[{'start': 0, 'end': 4, 'tag': 'RIP'}]"
345,978985473837355008,stevendk,Steven De Kock,Lead Webmaster @springbokagency • Web Design & Front-end development • House & Techno • Mountainbiker • Wielerliefhebber,"2060 Antwerpen, België",1559,1515,25480,2021-08-05 08:20:49+00:00,1423197284947333120,en,everyone,"there will forever be a huge aching hole in house and techno scenes of Chicago and Detroit, and music globally, after yesterday 💔 Kelli Hand and Paul Johnson, what hugely talented pioneers of electronic music. Their legacies live on through their work ❤️",0,0,0,0,,,,"[{'start': 5, 'end': 14, 'probability': 0.8597, 'type': 'Person', 'normalized_text': 'Kelli Hand'}, {'start': 20, 'end': 31, 'probability': 0.9964000000000001, 'type': 'Person', 'normalized_text': 'Paul Johnson'}]","[{'start': 43, 'end': 66, 'url': 'https://t.co/gJ4ch0vabk', 'expanded_url': 'https://twitter.com/residentadvisor/status/1422783487816323074', 'display_url': 'twitter.com/residentadviso…'}]",,"[{'start': 0, 'end': 4, 'tag': 'RIP'}]"
346,1413708552275828736,stevendk,Steven De Kock,Lead Webmaster @springbokagency • Web Design & Front-end development • House & Techno • Mountainbiker • Wielerliefhebber,"2060 Antwerpen, België",1559,1515,25480,2021-08-09 04:55:18+00:00,1424595118498074624,en,everyone,"Brahmavaivarat purana, Brahma khand chapter-1st . 
5th- As he was shining in the midst of the assembly of the sages like the moon among the stars in the sky (Saunaka) asked him about the excellent purana containing the episode relating to krishna that was pleasing to the ears.",0,0,0,0,,,,"[{'start': 5, 'end': 14, 'probability': 0.8597, 'type': 'Person', 'normalized_text': 'Kelli Hand'}, {'start': 20, 'end': 31, 'probability': 0.9964000000000001, 'type': 'Person', 'normalized_text': 'Paul Johnson'}]","[{'start': 43, 'end': 66, 'url': 'https://t.co/gJ4ch0vabk', 'expanded_url': 'https://twitter.com/residentadvisor/status/1422783487816323074', 'display_url': 'twitter.com/residentadviso…'}]",,"[{'start': 0, 'end': 4, 'tag': 'RIP'}]"
347,229188693,Itz_ashish_raz,आशीष राजपूत (बुंदेलखंडी),"Student👨‍🎓 || Social / Student activist✊ || Social worker || Digital marketer || जनपद -:  महोबा (उ.प्र.)
जय बुन्देलखण्ड 
लक्ष्य #बुंदेलखंड_राज्य_बनाओ","Charkhari, mahoba (up)",550,488,7465,2021-08-04 06:33:56+00:00,1422808001614737408,ja,everyone,サイトmixmagによると、90年代初頭から活躍したデトロイト・ハウス＆テクノのDJ／プロデューサー、“デトロイトのファーストレディ”ことK-Hand（本名：ケリー・ハンド）が死去　https://t.co/d2l0taqSTy,33,0,36,3,,,,,,"[{'start': 0, 'end': 12, 'username': 'tarapatkar1', 'id': '380358034'}, {'start': 13, 'end': 25, 'username': 'myogioffice', 'id': '1084769827271598080'}, {'start': 26, 'end': 42, 'username': 'myogiadityanath', 'id': '3437532637'}, {'start': 43, 'end': 52, 'username': 'PMOIndia', 'id': '471741741'}, {'start': 53, 'end': 66, 'username': 'narendramodi', 'id': '18839785'}, {'start': 67, 'end': 76, 'username': 'DmMahoba', 'id': '978986826370134016'}, {'start': 151, 'end': 166, 'username': 'Mayankmodi7999', 'id': '1249934641928097792'}, {'start': 167, 'end': 180, 'username': 'Bundel_khand', 'id': '1379469044823203842'}, {'start': 181, 'end': 192, 'username': 'PraveenBRS', 'id': '220567068'}, {'start': 193, 'end': 205, 'username': 'ajaykpanwar', 'id': '3315885882'}, {'start': 237, 'end': 247, 'username': 'Samohit09', 'id': '1192997913468624896'}, {'start': 248, 'end': 261, 'username': 'anshumndixit', 'id': '1232534159006015488'}]","[{'start': 127, 'end': 150, 'tag': 'बुन्देलखण्ड_राज्य_बनाओ'}]"
348,1413708552275828736,Itz_ashish_raz,आशीष राजपूत (बुंदेलखंडी),"Student👨‍🎓 || Social / Student activist✊ || Social worker || Digital marketer || जनपद -:  महोबा (उ.प्र.)
जय बुन्देलखण्ड 
लक्ष्य #बुंदेलखंड_राज्य_बनाओ","Charkhari, mahoba (up)",550,488,7465,2021-08-09 04:51:39+00:00,1424594198716555264,en,everyone,"Brahmavaivarat purana, Bramha khand, chapter-1st. 
4th- The delighted (Saunaka) asked the smiling and modest (bard), the knower of all principles and the puranas , and enquired him a comfortable seat.",33,0,36,3,,,,,,"[{'start': 0, 'end': 12, 'username': 'tarapatkar1', 'id': '380358034'}, {'start': 13, 'end': 25, 'username': 'myogioffice', 'id': '1084769827271598080'}, {'start': 26, 'end': 42, 'username': 'myogiadityanath', 'id': '3437532637'}, {'start': 43, 'end': 52, 'username': 'PMOIndia', 'id': '471741741'}, {'start': 53, 'end': 66, 'username': 'narendramodi', 'id': '18839785'}, {'start': 67, 'end': 76, 'username': 'DmMahoba', 'id': '978986826370134016'}, {'start': 151, 'end': 166, 'username': 'Mayankmodi7999', 'id': '1249934641928097792'}, {'start': 167, 'end': 180, 'username': 'Bundel_khand', 'id': '1379469044823203842'}, {'start': 181, 'end': 192, 'username': 'PraveenBRS', 'id': '220567068'}, {'start': 193, 'end': 205, 'username': 'ajaykpanwar', 'id': '3315885882'}, {'start': 237, 'end': 247, 'username': 'Samohit09', 'id': '1192997913468624896'}, {'start': 248, 'end': 261, 'username': 'anshumndixit', 'id': '1232534159006015488'}]","[{'start': 127, 'end': 150, 'tag': 'बुन्देलखण्ड_राज्य_बनाओ'}]"
349,169040414,vegasrickyshop,Las Vegas Clubs,"Want VIP ACCESS to all things Vegas? Nightclubs, shows, buffets or hotel rooms.  MSG me @ 702-625-1059","Las Vegas, NV",192,48,10110,2021-08-04 06:32:21+00:00,1422807603646648320,ja,everyone,K-HANDマジか… https://t.co/QjLxpvJsKs,0,0,0,1,,"[{'type': 'quoted', 'id': '1422726824614838275', 'text': 'RIP legend Kelli Hand https://t.co/79PzJGuzoh', 'author_id': '15585752', 'lang': 'et', 'entities': {'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/79PzJGuzoh', 'expanded_url': 'https://twitter.com/ghostly/status/1422726824614838275/photo/1', 'display_url': 'pic.twitter.com/79PzJGuzoh'}]}, 'reply_settings': 'everyone', 'created_at': '2021-08-04T01:11:22.000Z', 'public_metrics': {'retweet_count': 334, 'reply_count': 14, 'like_count': 1613, 'quote_count': 55}}]",,"[{'start': 0, 'end': 12, 'probability': 0.4323, 'type': 'Place', 'normalized_text': 'Detroit House'}]","[{'start': 51, 'end': 74, 'url': 'https://t.co/2N1ZyCElcD', 'expanded_url': 'https://ift.tt/37ip1Qf', 'display_url': 'ift.tt/37ip1Qf'}]",,
350,1413708552275828736,vegasrickyshop,Las Vegas Clubs,"Want VIP ACCESS to all things Vegas? Nightclubs, shows, buffets or hotel rooms.  MSG me @ 702-625-1059","Las Vegas, NV",192,48,10110,2021-08-09 04:48:56+00:00,1424593515586019328,en,everyone,"Brahmavaivarat purana, Brahma khand chapter-1st. 
3rd- The tranquil sage(saunaka) , the foremost among the sages , honoured the guest, the tranquil knower of the puranas, and enquired him with pleasure about his welfare. https://t.co/zklSHw5f0X",0,0,0,1,,,,"[{'start': 0, 'end': 12, 'probability': 0.4323, 'type': 'Place', 'normalized_text': 'Detroit House'}]","[{'start': 51, 'end': 74, 'url': 'https://t.co/2N1ZyCElcD', 'expanded_url': 'https://ift.tt/37ip1Qf', 'display_url': 'ift.tt/37ip1Qf'}]",,
351,460297420,fabi_clubber,Fabi,Promoter @beehiveclub 🐝,"Passo Fundo, Brasil",1278,862,6522,2021-08-05 07:19:46+00:00,1423181922726027264,fr,everyone,"Après Kelli Hand, ça fait beaucoup pour la House en quelques jours 😔",4,1,19,0,460297420.0,"[{'type': 'replied_to', 'id': '1423178629018800128', 'referenced_tweets': [{'type': 'quoted', 'id': '1423139208055640066'}], 'author_id': '460297420', 'text': 'Wow 😰 https://t.co/lfDBty3NDM', 'reply_settings': 'everyone', 'lang': 'und', 'public_metrics': {'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}, 'created_at': '2021-08-05T07:06:41.000Z', 'entities': {'urls': [{'start': 6, 'end': 29, 'url': 'https://t.co/lfDBty3NDM', 'expanded_url': 'https://twitter.com/LeHuffPost/status/1423139208055640066', 'display_url': 'twitter.com/LeHuffPost/sta…'}]}}]",,"[{'start': 61, 'end': 83, 'probability': 0.6381, 'type': 'Person', 'normalized_text': 'Paul Johnson de Chicago'}, {'start': 112, 'end': 132, 'probability': 0.47590000000000005, 'type': 'Person', 'normalized_text': 'Kelli Hand de Detroid'}]",,,
352,1413708552275828736,fabi_clubber,Fabi,Promoter @beehiveclub 🐝,"Passo Fundo, Brasil",1278,862,6522,2021-08-09 04:44:44+00:00,1424592457900072960,en,everyone,"Brahmavaivarat purana , Brahma khand chalter-1st. 
2nd -In the meanwhile they beheld a bard coming there and modestly bowing to them. They offered him a seat. #RadheShyam",4,1,19,0,,,,"[{'start': 61, 'end': 83, 'probability': 0.6381, 'type': 'Person', 'normalized_text': 'Paul Johnson de Chicago'}, {'start': 112, 'end': 132, 'probability': 0.47590000000000005, 'type': 'Person', 'normalized_text': 'Kelli Hand de Detroid'}]",,,
353,367626278,manishomanish,Mannish Thakkur,,New Delhi,10,120,135,2021-08-04 06:15:14+00:00,1422803294095880192,nl,everyone,K. Hand overleden. Onder andere maker van deze onvergetelijke mid-90s banger. https://t.co/sdRh8DbVN0,0,2,2,0,,,,"[{'start': 70, 'end': 73, 'probability': 0.5422, 'type': 'Place', 'normalized_text': 'Gyan'}]",,"[{'start': 0, 'end': 10, 'username': '1912PVVNL', 'id': '1082560824722497536'}, {'start': 11, 'end': 20, 'username': 'UPPCLLKO', 'id': '702796463642972160'}]",
354,1413708552275828736,manishomanish,Mannish Thakkur,,New Delhi,10,120,135,2021-08-09 04:42:59+00:00,1424592018169237504,en,everyone,"Brahmavaivarat purana-""Brahma khand"". Chapter-1st. 
1st- the sages saunaka and the others in the Namisa first in Bharata were seated on a kusa (grass) after having performed the daily and obligatory rites. #RadheShyam https://t.co/iX2EI5aHi5",0,2,2,0,,,,"[{'start': 70, 'end': 73, 'probability': 0.5422, 'type': 'Place', 'normalized_text': 'Gyan'}]",,"[{'start': 0, 'end': 10, 'username': '1912PVVNL', 'id': '1082560824722497536'}, {'start': 11, 'end': 20, 'username': 'UPPCLLKO', 'id': '702796463642972160'}]",
355,163729081,HouseCult,Rogier Oostlander,Rush Hour | Fractured | House Cult | Funky Harlem | Planet Rhythm | BG Magazine | Update | Kollekt FM | Atmosphere,"Bloemendaal, Nederland",775,45,2,2021-08-04 06:15:12+00:00,1422803286608936960,ja,everyone,K-handは曲も勿論だけど、そのレーベルのAcaciaにも思い入れが深かったんだよね。Wamdue KidsとかParty Crashersとか初期のリリースは良く使ったな。デトロイトのアーティストに拘らす日本人も含め色々な人がリリースしていた開かれたレーベルだったな。,4,0,13,0,,,,"[{'start': 69, 'end': 74, 'probability': 0.6566000000000001, 'type': 'Person', 'normalized_text': 'K Hand'}, {'start': 77, 'end': 83, 'probability': 0.5243, 'type': 'Place', 'normalized_text': 'Detroit'}, {'start': 204, 'end': 208, 'probability': 0.9807, 'type': 'Person', 'normalized_text': 'Kelli'}, {'start': 258, 'end': 266, 'probability': 0.9919, 'type': 'Place', 'normalized_text': 'Amsterdam'}]","[{'start': 275, 'end': 298, 'url': 'https://t.co/OVwiJBwVNU', 'expanded_url': 'https://twitter.com/HouseCult/status/1423183937971568641/photo/1', 'display_url': 'pic.twitter.com/OVwiJBwVNU'}]",,
356,10177512,HouseCult,Rogier Oostlander,Rush Hour | Fractured | House Cult | Funky Harlem | Planet Rhythm | BG Magazine | Update | Kollekt FM | Atmosphere,"Bloemendaal, Nederland",775,45,2,2021-08-05 07:17:35+00:00,1423181371946672128,ja,everyone,Paul JohnsonとKelli Handも志村も全部悲しいね。。,4,0,13,0,,,,"[{'start': 69, 'end': 74, 'probability': 0.6566000000000001, 'type': 'Person', 'normalized_text': 'K Hand'}, {'start': 77, 'end': 83, 'probability': 0.5243, 'type': 'Place', 'normalized_text': 'Detroit'}, {'start': 204, 'end': 208, 'probability': 0.9807, 'type': 'Person', 'normalized_text': 'Kelli'}, {'start': 258, 'end': 266, 'probability': 0.9919, 'type': 'Place', 'normalized_text': 'Amsterdam'}]","[{'start': 275, 'end': 298, 'url': 'https://t.co/OVwiJBwVNU', 'expanded_url': 'https://twitter.com/HouseCult/status/1423183937971568641/photo/1', 'display_url': 'pic.twitter.com/OVwiJBwVNU'}]",,
357,135590376,HouseCult,Rogier Oostlander,Rush Hour | Fractured | House Cult | Funky Harlem | Planet Rhythm | BG Magazine | Update | Kollekt FM | Atmosphere,"Bloemendaal, Nederland",775,45,2,2021-08-09 04:30:09+00:00,1424588788316049408,en,everyone,U'khand: Govt to honor 'Corona Warriors' who have done outstanding work during the Covid-19 pandemic on Independence Day celebrations on August 15! @NewIndianXpress @TheMornStandard,4,0,13,0,,,,"[{'start': 69, 'end': 74, 'probability': 0.6566000000000001, 'type': 'Person', 'normalized_text': 'K Hand'}, {'start': 77, 'end': 83, 'probability': 0.5243, 'type': 'Place', 'normalized_text': 'Detroit'}, {'start': 204, 'end': 208, 'probability': 0.9807, 'type': 'Person', 'normalized_text': 'Kelli'}, {'start': 258, 'end': 266, 'probability': 0.9919, 'type': 'Place', 'normalized_text': 'Amsterdam'}]","[{'start': 275, 'end': 298, 'url': 'https://t.co/OVwiJBwVNU', 'expanded_url': 'https://twitter.com/HouseCult/status/1423183937971568641/photo/1', 'display_url': 'pic.twitter.com/OVwiJBwVNU'}]",,
